tamanio,costo_prom,costo_moda,costo_var,costo_min,costo_max,dens_celda_t2,dens_celda_t3,dens_total,entropia_costos,gradiente_prom,bfs_costo,bfs_nodos,bfs_tiempo,a_star_costo,a_star_nodos,a_star_tiempo,ucs_costo,ucs_nodos,ucs_tiempo,greedy_costo,greedy_nodos,greedy_tiempo,mejor_alg
7,1.4489795918367347,1.0,0.45147855060391506,0,3,0.30612244897959184,0.08163265306122448,0.3877551020408163,0.956769083200005,0.6309523809523809,14,49,0.00019168853759765625,14,44,0.00029969215393066406,14,49,0.0002467632293701172,17,13,7.200241088867188e-05,A*
7,1.3265306122448979,1.0,0.3423573511037069,0,3,0.2653061224489796,0.04081632653061224,0.30612244897959184,0.8282410014470813,0.5833333333333334,18,49,0.00021719932556152344,13,21,0.0001621246337890625,13,49,0.0002779960632324219,15,13,7.987022399902344e-05,A*
4,1.375,1.0,0.484375,0,3,0.3125,0.0625,0.375,1.0337005498525014,0.7083333333333334,8,16,7.2479248046875e-05,7,13,8.869171142578125e-05,7,16,7.271766662597656e-05,10,7,3.647804260253906e-05,A*
10,1.45,1.0,0.4675000000000001,0,3,0.26,0.1,0.36,0.9176316991764357,0.7166666666666667,28,100,0.0004181861877441406,19,50,0.0004367828369140625,19,100,0.0005109310150146484,26,19,9.775161743164062e-05,A*
4,1.3125,1.0,0.46484375,0,3,0.25,0.0625,0.3125,0.9868994488385301,0.7083333333333334,8,16,6.604194641113281e-05,7,15,9.179115295410156e-05,7,16,7.581710815429688e-05,10,7,4.696846008300781e-05,A*
4,1.5,1.5,0.5,0,3,0.4375,0.0625,0.5,1.069917341816382,0.6666666666666666,8,16,0.00010728836059570312,8,11,6.437301635742188e-05,8,16,7.724761962890625e-05,9,7,3.4332275390625e-05,A*
7,1.469387755102041,1.0,0.3715118700541441,0,3,0.40816326530612246,0.04081632653061224,0.4489795918367347,0.91199479156454,0.6309523809523809,19,49,0.00019860267639160156,14,46,0.0003688335418701172,14,48,0.0002486705780029297,20,13,7.200241088867188e-05,A*
4,1.1875,1.0,0.27734375,0,2,0.25,0.0,0.25,0.7774621319109287,0.4583333333333333,6,16,6.794929504394531e-05,6,11,8.726119995117188e-05,6,16,7.82012939453125e-05,8,7,3.838539123535156e-05,A*
4,1.1875,1.0,0.27734375,0,2,0.25,0.0,0.25,0.7774621319109287,0.4166666666666667,7,16,6.318092346191406e-05,6,11,0.00010037422180175781,6,16,7.486343383789062e-05,9,7,3.4332275390625e-05,A*
7,1.4489795918367347,1.0,0.4922948771345273,0,3,0.2653061224489796,0.10204081632653061,0.3673469387755102,0.9647294275180728,0.7380952380952381,17,49,0.00020813941955566406,13,30,0.00023365020751953125,13,49,0.00030684471130371094,16,13,7.510185241699219e-05,A*
5,1.24,1.0,0.3423999999999999,0,3,0.2,0.04,0.24000000000000002,0.8159205766961422,0.55,12,25,0.00010824203491210938,9,21,0.00012993812561035156,9,25,0.00012445449829101562,10,9,6.723403930664062e-05,A*
3,1.0,1.0,0.2222222222222222,0,2,0.1111111111111111,0.0,0.1111111111111111,0.6837389058487535,0.3333333333333333,4,9,4.0531158447265625e-05,4,8,4.7206878662109375e-05,4,9,3.4332275390625e-05,5,5,1.9550323486328125e-05,A*
8,1.375,1.0,0.421875,0,3,0.234375,0.078125,0.3125,0.871390152835815,0.6607142857142857,20,64,0.0002529621124267578,14,22,0.00018668174743652344,14,64,0.0003657341003417969,18,15,9.965896606445312e-05,A*
5,1.32,1.0,0.4576,0,3,0.2,0.08,0.28,0.9149513939783582,0.5,12,25,0.00011563301086425781,8,18,0.0001232624053955078,8,25,0.0001697540283203125,10,9,4.553794860839844e-05,A*
9,1.3703703703703705,1.0,0.3813443072702332,0,3,0.25925925925925924,0.06172839506172839,0.32098765432098764,0.8464578056744981,0.5902777777777778,21,81,0.0003604888916015625,18,68,0.0005321502685546875,18,81,0.00043964385986328125,23,17,0.00010538101196289062,A*
6,1.3611111111111112,1.0,0.5084876543209877,0,3,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.8955292195240847,0.6833333333333333,15,36,0.00015854835510253906,10,20,0.0001354217529296875,10,35,0.00018906593322753906,13,11,5.7220458984375e-05,A*
9,1.5185185185185186,1.0,0.44718792866941015,0,3,0.35802469135802467,0.08641975308641975,0.4444444444444444,0.965099845963816,0.7430555555555556,27,81,0.000354766845703125,17,22,0.00018024444580078125,17,81,0.0004551410675048828,22,17,0.00010704994201660156,A*
3,1.0,1.0,0.2222222222222222,0,2,0.1111111111111111,0.0,0.1111111111111111,0.6837389058487535,0.4166666666666667,4,9,0.00036644935607910156,4,7,4.506111145019531e-05,4,9,3.981590270996094e-05,5,5,2.288818359375e-05,A*
5,1.52,1.0,0.8096,0,3,0.08,0.24,0.32,0.9589449955752118,0.775,12,25,0.00011205673217773438,8,17,0.00015735626220703125,8,25,0.0001304149627685547,12,9,7.891654968261719e-05,A*
10,1.53,1.0,0.5291000000000001,0,3,0.28,0.13,0.41000000000000003,0.9836525605521114,0.6888888888888889,23,100,0.0003972053527832031,20,67,0.0005586147308349609,20,99,0.000598907470703125,29,19,0.00013184547424316406,A*
9,1.654320987654321,1.0,0.6212467611644567,0,3,0.2962962962962963,0.18518518518518517,0.48148148148148145,1.0716034796136675,0.8194444444444444,26,81,0.00034618377685546875,17,36,0.0003082752227783203,17,81,0.00047135353088378906,28,17,0.00010251998901367188,A*
3,1.4444444444444444,1.0,0.691358024691358,0,3,0.3333333333333333,0.1111111111111111,0.4444444444444444,1.2148896539491203,0.9166666666666666,6,9,4.2438507080078125e-05,6,9,5.1021575927734375e-05,6,9,3.910064697265625e-05,6,5,2.2649765014648438e-05,Greedy
7,1.4285714285714286,1.0,0.40816326530612246,0,3,0.32653061224489793,0.061224489795918366,0.3877551020408163,0.9263338595096353,0.5119047619047619,18,49,0.0002262592315673828,12,22,0.00018835067749023438,12,49,0.0003018379211425781,18,13,7.796287536621094e-05,A*
7,1.3061224489795917,1.0,0.3756768013327781,0,3,0.20408163265306123,0.061224489795918366,0.2653061224489796,0.8151086665172742,0.4642857142857143,16,49,0.00021266937255859375,12,21,0.00017642974853515625,12,49,0.00027370452880859375,18,13,7.367134094238281e-05,A*
4,1.25,1.0,0.5625,0,3,0.0625,0.125,0.1875,0.8222653373287878,0.75,6,16,6.628036499023438e-05,6,12,7.82012939453125e-05,6,16,7.700920104980469e-05,10,7,3.62396240234375e-05,A*
8,1.390625,1.0,0.456787109375,0,3,0.21875,0.09375,0.3125,0.8865555145345916,0.6785714285714286,18,64,0.00026798248291015625,14,32,0.0002765655517578125,14,64,0.00036525726318359375,21,15,8.916854858398438e-05,A*
3,1.2222222222222223,1.0,0.6172839506172839,0,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0027182645175161,0.9166666666666666,5,9,3.9577484130859375e-05,4,5,3.0040740966796875e-05,4,9,3.933906555175781e-05,4,5,2.2172927856445312e-05,Greedy
4,1.5625,1.5,0.62109375,0,3,0.375,0.125,0.5,1.1626998334975678,0.7083333333333334,7,16,7.700920104980469e-05,7,12,7.43865966796875e-05,7,15,8.153915405273438e-05,11,7,3.647804260253906e-05,A*
8,1.3125,1.0,0.27734375,0,3,0.296875,0.015625,0.3125,0.7576964336880225,0.42857142857142855,22,64,0.0003025531768798828,15,34,0.00026345252990722656,15,64,0.0003731250762939453,21,15,9.72747802734375e-05,A*
3,1.0,1.0,0.2222222222222222,0,2,0.1111111111111111,0.0,0.1111111111111111,0.6837389058487535,0.4166666666666667,5,9,3.910064697265625e-05,4,8,4.673004150390625e-05,4,9,3.886222839355469e-05,4,5,2.2411346435546875e-05,Greedy
3,1.3333333333333333,1.0,0.6666666666666666,0,3,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.1490596969706202,0.75,4,9,4.220008850097656e-05,4,6,3.933906555175781e-05,4,8,3.600120544433594e-05,8,5,4.00543212890625e-05,A*
5,1.48,1.0,0.4895999999999999,0,3,0.36,0.08,0.44,1.0386495367023671,0.9,11,25,0.00012540817260742188,11,25,0.00016999244689941406,11,25,0.0001323223114013672,13,9,4.839897155761719e-05,BFS
8,1.5625,1.0,0.52734375,0,3,0.328125,0.125,0.453125,1.0265899370693585,0.8392857142857143,21,64,0.00025916099548339844,17,51,0.00040268898010253906,17,64,0.0003612041473388672,22,15,8.797645568847656e-05,A*
3,1.3333333333333333,1.0,0.4444444444444444,0,2,0.4444444444444444,0.0,0.4444444444444444,0.9649629230074277,0.75,5,9,4.100799560546875e-05,5,8,4.6253204345703125e-05,5,9,4.00543212890625e-05,6,5,2.288818359375e-05,A*
7,1.3877551020408163,1.0,0.4006663890045814,0,3,0.2857142857142857,0.061224489795918366,0.3469387755102041,0.8980194242400656,0.6071428571428571,16,49,0.00020956993103027344,13,36,0.0002830028533935547,13,49,0.0002770423889160156,15,13,7.510185241699219e-05,A*
8,1.40625,1.0,0.4287109375,0,3,0.265625,0.078125,0.34375,0.9015663467033782,0.6517857142857143,20,64,0.00027108192443847656,15,41,0.0003218650817871094,15,64,0.00038433074951171875,21,15,8.106231689453125e-05,A*
7,1.6326530612244898,2.0,0.5589337775926697,0,3,0.3673469387755102,0.14285714285714285,0.5102040816326531,1.0803013256231042,0.8452380952380952,20,49,0.00021147727966308594,16,43,0.00032019615173339844,16,49,0.0003142356872558594,18,13,7.534027099609375e-05,A*
3,1.2222222222222223,1.0,0.3950617283950617,0,2,0.3333333333333333,0.0,0.3333333333333333,0.9368883075390159,0.75,5,9,4.220008850097656e-05,5,9,5.459785461425781e-05,5,9,5.054473876953125e-05,5,5,2.2649765014648438e-05,Greedy
7,1.2448979591836735,1.0,0.3481882548937942,0,3,0.14285714285714285,0.061224489795918366,0.20408163265306123,0.7255859720087046,0.4880952380952381,16,49,0.00020956993103027344,13,39,0.00030159950256347656,13,49,0.00027561187744140625,14,13,7.534027099609375e-05,A*
7,1.5510204081632653,1.0,0.5331112036651395,0,3,0.32653061224489793,0.12244897959183673,0.44897959183673464,1.0383001683195376,0.7857142857142857,23,49,0.0001971721649169922,14,36,0.0002689361572265625,14,48,0.00029587745666503906,16,13,7.653236389160156e-05,A*
4,1.3125,1.0,0.46484375,0,3,0.25,0.0625,0.3125,0.9868994488385301,0.6666666666666666,9,16,6.651878356933594e-05,6,9,6.341934204101562e-05,6,16,7.891654968261719e-05,8,7,3.528594970703125e-05,A*
5,1.52,1.0,0.6496,0,3,0.24,0.16,0.4,1.0891743498897402,0.875,12,25,0.00010442733764648438,9,15,0.00010418891906738281,9,25,0.00013017654418945312,11,9,4.76837158203125e-05,A*
3,1.2222222222222223,1.0,0.3950617283950617,0,2,0.3333333333333333,0.0,0.3333333333333333,0.9368883075390159,0.75,5,9,4.220008850097656e-05,5,9,5.125999450683594e-05,5,9,3.933906555175781e-05,5,5,2.2411346435546875e-05,Greedy
10,1.64,2.0,0.45039999999999997,0,3,0.45,0.1,0.55,0.9968701173680079,0.6555555555555556,27,100,0.000469207763671875,22,75,0.0005707740783691406,22,100,0.0005929470062255859,28,19,0.00011539459228515625,A*
5,1.52,2.0,0.4096,0,3,0.48,0.04,0.52,0.9710467129386775,0.7,11,25,0.00011873245239257812,11,25,0.0001728534698486328,11,25,0.00013113021850585938,11,9,4.9114227294921875e-05,Greedy
5,1.36,1.0,0.3104,0,2,0.4,0.0,0.4,0.8199696830860377,0.5,13,25,0.00010442733764648438,9,14,0.0001010894775390625,9,25,0.0001304149627685547,10,9,4.8160552978515625e-05,A*
9,1.382716049382716,1.0,0.3597012650510593,0,3,0.2962962962962963,0.04938271604938271,0.345679012345679,0.8477436887580624,0.5972222222222222,21,81,0.00035834312438964844,18,64,0.000484466552734375,18,81,0.0005254745483398438,23,17,0.00010371208190917969,A*
10,1.46,1.0,0.4483999999999998,0,3,0.29,0.09,0.38,0.9232711261860344,0.6166666666666667,26,100,0.0004382133483886719,21,76,0.0006041526794433594,21,99,0.0006072521209716797,27,19,0.00012922286987304688,A*
8,1.640625,1.0,0.605224609375,0,3,0.3125,0.171875,0.484375,1.0777105464619665,0.8660714285714286,26,64,0.0002567768096923828,15,31,0.0002357959747314453,15,63,0.0003955364227294922,19,15,8.749961853027344e-05,A*
6,1.4166666666666667,1.0,0.4652777777777778,0,3,0.2777777777777778,0.08333333333333333,0.3611111111111111,0.9633905559608952,0.6166666666666667,15,36,0.00014781951904296875,11,21,0.00015282630920410156,11,36,0.000194549560546875,14,11,6.079673767089844e-05,A*
5,1.56,2.0,0.4864,0,3,0.44,0.08,0.52,1.053276210360839,0.725,12,25,0.00010156631469726562,9,15,0.00010251998901367188,9,25,0.00011610984802246094,12,9,4.315376281738281e-05,A*
9,1.382716049382716,1.0,0.4831580551745161,0,3,0.1728395061728395,0.1111111111111111,0.2839506172839506,0.8490695734723284,0.6111111111111112,22,81,0.00031685829162597656,18,57,0.00043582916259765625,18,81,0.00045871734619140625,22,17,0.0001010894775390625,A*
7,1.510204081632653,1.0,0.49479383590170767,0,3,0.32653061224489793,0.10204081632653061,0.42857142857142855,1.006183471577486,0.6666666666666666,17,49,0.0002079010009765625,14,48,0.0013892650604248047,14,49,0.0002777576446533203,16,13,7.343292236328125e-05,A*
10,1.55,1.0,0.4675000000000001,0,3,0.36,0.1,0.45999999999999996,0.9805901446618626,0.7222222222222222,26,100,0.00040030479431152344,20,77,0.0005469322204589844,20,99,0.0005483627319335938,30,19,6.508827209472656e-05,A*
3,1.3333333333333333,1.0,0.6666666666666666,0,3,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.1490596969706202,1.0,5,9,4.3392181396484375e-05,5,8,6.0558319091796875e-05,5,9,3.719329833984375e-05,5,5,2.0742416381835938e-05,Greedy
4,1.5,1.0,0.625,0,3,0.3125,0.125,0.4375,1.1432752061942137,0.9166666666666666,11,16,6.318092346191406e-05,7,9,5.936622619628906e-05,7,16,7.915496826171875e-05,8,7,3.647804260253906e-05,A*
5,1.28,1.0,0.36160000000000003,0,3,0.24,0.04,0.27999999999999997,0.8622684782952406,0.55,10,25,0.00010204315185546875,9,24,0.00016498565673828125,9,25,0.0001246929168701172,12,9,6.389617919921875e-05,A*
9,1.3580246913580247,1.0,0.40268251790885534,0,3,0.2222222222222222,0.07407407407407407,0.2962962962962963,0.8364622023432084,0.4930555555555556,25,81,0.0003552436828613281,16,43,0.00036144256591796875,16,81,0.00044798851013183594,19,17,0.00010466575622558594,A*
7,1.530612244897959,1.0,0.49396084964598075,0,3,0.3469387755102041,0.10204081632653061,0.4489795918367347,1.0158544532191018,0.7023809523809523,17,49,0.00021982192993164062,14,45,0.00029397010803222656,14,49,0.0002627372741699219,18,13,4.863739013671875e-05,A*
6,1.5,1.0,0.5833333333333334,0,3,0.25,0.1388888888888889,0.3888888888888889,1.0347083287231,0.7,15,36,8.96453857421875e-05,11,28,0.00013780593872070312,11,36,0.00011420249938964844,17,11,3.314018249511719e-05,A*
7,1.469387755102041,1.0,0.4531445231153685,0,3,0.32653061224489793,0.08163265306122448,0.4081632653061224,0.9692014555550803,0.7261904761904762,17,49,0.00013065338134765625,13,29,0.00011730194091796875,13,48,0.0001900196075439453,17,13,4.0531158447265625e-05,A*
4,1.5,1.5,0.5,0,3,0.4375,0.0625,0.5,1.069917341816382,0.875,9,16,7.009506225585938e-05,8,16,9.441375732421875e-05,8,16,7.43865966796875e-05,9,7,3.218650817871094e-05,UCS
8,1.40625,1.0,0.3349609375,0,3,0.359375,0.03125,0.390625,0.8505872177800938,0.5089285714285714,20,64,0.0002605915069580078,15,42,0.0003414154052734375,15,64,0.0003561973571777344,21,15,8.606910705566406e-05,A*
4,1.375,1.0,0.484375,0,3,0.3125,0.0625,0.375,1.0337005498525014,0.5416666666666666,9,16,6.985664367675781e-05,8,13,0.0001392364501953125,8,16,0.00011157989501953125,8,7,3.600120544433594e-05,Greedy
10,1.47,1.0,0.4691,0,3,0.28,0.1,0.38,0.9342613566939098,0.7,26,100,0.0007724761962890625,20,67,0.0005462169647216797,20,100,0.0005953311920166016,23,19,0.00011444091796875,A*
9,1.4814814814814814,1.0,0.5459533607681757,0,3,0.2222222222222222,0.13580246913580246,0.35802469135802467,0.9509103039088134,0.6527777777777778,22,81,0.000335693359375,18,73,0.0005283355712890625,18,81,0.0004565715789794922,24,17,0.00011849403381347656,A*
9,1.5185185185185186,1.0,0.5706447187928669,0,3,0.2345679012345679,0.14814814814814814,0.38271604938271603,0.981332919992944,0.7847222222222222,19,81,0.00032830238342285156,19,71,0.00049591064453125,19,81,0.00045299530029296875,24,17,0.00011396408081054688,A*
7,1.4081632653061225,1.0,0.4456476468138275,0,3,0.2653061224489796,0.08163265306122448,0.3469387755102041,0.9256341260592169,0.5714285714285714,17,49,0.0001881122589111328,13,31,0.0002124309539794922,13,49,0.00028514862060546875,16,13,6.437301635742188e-05,A*
7,1.5510204081632653,1.0,0.49229487713452735,0,3,0.3673469387755102,0.10204081632653061,0.46938775510204084,1.0235391383962087,0.75,20,49,0.00019240379333496094,14,35,0.00023865699768066406,14,48,0.00026726722717285156,17,13,6.985664367675781e-05,A*
3,1.4444444444444444,1.0,0.9135802469135802,0,3,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.1490596969706202,1.0,4,9,5.030632019042969e-05,4,6,3.647804260253906e-05,4,8,3.4332275390625e-05,7,5,2.1696090698242188e-05,A*
7,1.469387755102041,1.0,0.5347771761765929,0,3,0.24489795918367346,0.12244897959183673,0.36734693877551017,0.9815068682598307,0.8571428571428571,17,49,0.00021076202392578125,14,45,0.0002968311309814453,14,49,0.0002532005310058594,17,13,6.937980651855469e-05,A*
6,1.3055555555555556,1.0,0.43441358024691357,0,3,0.16666666666666666,0.08333333333333333,0.25,0.8402716142913547,0.5166666666666667,13,36,0.00015592575073242188,10,21,0.00016546249389648438,10,36,0.00018930435180664062,14,11,5.936622619628906e-05,A*
5,1.4,1.0,0.56,0,3,0.2,0.12,0.32,0.9906979855077475,0.775,14,25,0.00010204315185546875,9,14,9.012222290039062e-05,9,24,0.0001304149627685547,9,9,6.341934204101562e-05,Greedy
4,1.625,2.0,0.609375,0,3,0.4375,0.125,0.5625,1.1626998334975678,0.875,9,16,6.580352783203125e-05,7,8,5.698204040527344e-05,7,16,7.557868957519531e-05,11,7,5.650520324707031e-05,A*
9,1.4320987654320987,1.0,0.49230300259106846,0,3,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.910162929284545,0.6527777777777778,23,81,0.0003485679626464844,16,28,0.000217437744140625,16,80,0.00044846534729003906,23,17,9.5367431640625e-05,A*
3,1.1111111111111112,1.0,0.54320987654321,0,3,0.0,0.1111111111111111,0.1111111111111111,0.6837389058487535,0.6666666666666666,6,9,3.838539123535156e-05,4,8,4.4345855712890625e-05,4,8,3.314018249511719e-05,4,5,2.0742416381835938e-05,Greedy
4,1.3125,1.0,0.33984375,0,2,0.375,0.0,0.375,0.8647400965276372,0.625,7,16,6.771087646484375e-05,7,15,0.00010347366333007812,7,16,7.343292236328125e-05,9,7,3.337860107421875e-05,A*
3,1.1111111111111112,1.0,0.3209876543209877,0,2,0.2222222222222222,0.0,0.2222222222222222,0.848685557726417,0.6666666666666666,5,9,3.886222839355469e-05,5,9,4.76837158203125e-05,5,9,3.647804260253906e-05,5,5,2.0742416381835938e-05,Greedy
3,1.4444444444444444,1.0,0.9135802469135802,0,3,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.1490596969706202,1.0833333333333333,6,9,5.412101745605469e-05,5,7,3.743171691894531e-05,5,9,3.647804260253906e-05,5,5,2.0503997802734375e-05,Greedy
3,1.0,1.0,0.2222222222222222,0,2,0.1111111111111111,0.0,0.1111111111111111,0.6837389058487535,0.4166666666666667,4,9,3.719329833984375e-05,4,8,5.984306335449219e-05,4,9,3.647804260253906e-05,5,5,2.09808349609375e-05,A*
6,1.6111111111111112,1.5,0.5709876543209876,0,3,0.3611111111111111,0.1388888888888889,0.5,1.0958478812859391,0.7,16,36,0.00014853477478027344,11,17,0.00012421607971191406,11,36,0.00018548965454101562,20,11,5.6743621826171875e-05,A*
3,1.1111111111111112,1.0,0.3209876543209877,0,2,0.2222222222222222,0.0,0.2222222222222222,0.848685557726417,0.5833333333333334,4,9,3.933906555175781e-05,4,5,2.9802322387695312e-05,4,9,3.695487976074219e-05,5,5,2.0742416381835938e-05,A*
10,1.36,1.0,0.43040000000000006,0,3,0.19,0.09,0.28,0.821473855286874,0.6222222222222222,25,100,0.0004363059997558594,19,64,0.00048542022705078125,19,100,0.00055694580078125,29,19,0.00010585784912109375,A*
10,1.52,1.0,0.5096000000000002,0,3,0.29,0.12,0.41,0.9754086512005307,0.6333333333333333,22,100,0.0004138946533203125,18,38,0.00031113624572753906,18,100,0.0005660057067871094,29,19,0.00011873245239257812,A*
6,1.4444444444444444,1.0,0.4691358024691359,0,3,0.3055555555555556,0.08333333333333333,0.3888888888888889,0.9833062701511576,0.5833333333333334,16,36,0.00014662742614746094,12,26,0.00019669532775878906,12,36,0.00018906593322753906,16,11,5.793571472167969e-05,A*
6,1.5555555555555556,1.0,0.580246913580247,0,3,0.3055555555555556,0.1388888888888889,0.4444444444444445,1.073286211591806,0.7333333333333333,18,36,0.00015616416931152344,11,23,0.00017881393432617188,11,35,0.00019168853759765625,15,11,5.7220458984375e-05,A*
4,1.375,1.0,0.484375,0,3,0.3125,0.0625,0.375,1.0337005498525014,0.7916666666666666,7,16,8.320808410644531e-05,7,13,7.867813110351562e-05,7,16,7.62939453125e-05,8,7,3.528594970703125e-05,A*
4,1.4375,1.0,0.74609375,0,3,0.125,0.1875,0.3125,1.040839837423239,0.8333333333333334,7,16,6.985664367675781e-05,6,8,5.626678466796875e-05,6,14,6.651878356933594e-05,9,7,3.457069396972656e-05,A*
8,1.5,1.0,0.53125,0,3,0.265625,0.125,0.390625,0.9865638137972184,0.7946428571428571,23,64,0.00026154518127441406,15,41,0.0003380775451660156,15,64,0.0003566741943359375,20,15,8.392333984375e-05,A*
6,1.4722222222222223,1.0,0.5825617283950619,0,3,0.2222222222222222,0.1388888888888889,0.3611111111111111,1.0089173865257728,0.6833333333333333,12,36,0.000148773193359375,11,27,0.00019478797912597656,11,35,0.00019359588623046875,15,11,5.698204040527344e-05,A*
5,1.44,1.0,0.5664000000000001,0,3,0.24,0.12,0.36,1.0321899569519684,0.675,11,25,0.00010180473327636719,8,14,9.512901306152344e-05,8,25,0.00012111663818359375,15,9,4.363059997558594e-05,A*
9,1.4938271604938271,1.0,0.5215668343240362,0,3,0.25925925925925924,0.12345679012345678,0.38271604938271603,0.9665477135668457,0.6736111111111112,23,81,0.00033092498779296875,18,30,0.0002357959747314453,18,81,0.0004315376281738281,30,17,9.298324584960938e-05,A*
8,1.609375,1.0,0.550537109375,0,3,0.34375,0.140625,0.484375,1.0544845824299818,0.7410714285714286,21,64,0.00029206275939941406,16,47,0.00031685829162597656,16,63,0.0003452301025390625,20,15,9.131431579589844e-05,A*
10,1.5,1.0,0.51,0,3,0.27,0.12,0.39,0.960498696859102,0.7111111111111111,27,100,0.0004322528839111328,19,31,0.000232696533203125,19,99,0.0005767345428466797,28,19,0.00010800361633300781,A*
10,1.27,1.0,0.31710000000000005,0,3,0.18,0.05,0.22999999999999998,0.713074035327465,0.4722222222222222,24,100,0.00040650367736816406,18,72,0.0005228519439697266,18,99,0.0005617141723632812,21,19,0.0001232624053955078,A*
8,1.65625,2.0,0.5380859375,0,3,0.390625,0.140625,0.53125,1.0667190851200041,0.8214285714285714,23,64,0.00026679039001464844,16,36,0.00024199485778808594,16,63,0.0003762245178222656,21,15,8.153915405273438e-05,A*
4,1.5625,2.0,0.37109375,0,2,0.625,0.0,0.625,0.8305236914828464,0.5,9,16,7.677078247070312e-05,9,16,8.7738037109375e-05,9,16,7.200241088867188e-05,10,7,3.314018249511719e-05,UCS
4,1.3125,1.0,0.46484375,0,3,0.25,0.0625,0.3125,0.9868994488385301,0.7083333333333334,10,16,6.651878356933594e-05,6,9,6.365776062011719e-05,6,15,6.818771362304688e-05,7,7,3.0279159545898438e-05,A*
6,1.3888888888888888,1.0,0.4598765432098765,0,3,0.25,0.08333333333333333,0.3333333333333333,0.9394293543338671,0.6166666666666667,13,36,0.00015282630920410156,10,13,0.00011730194091796875,10,35,0.00018310546875,14,11,5.5789947509765625e-05,A*
7,1.510204081632653,1.0,0.49479383590170756,0,3,0.32653061224489793,0.10204081632653061,0.42857142857142855,1.006183471577486,0.6904761904761905,22,49,0.00020170211791992188,13,33,0.00026154518127441406,13,49,0.0002884864807128906,18,13,7.033348083496094e-05,A*
9,1.4938271604938271,1.0,0.44749276024996204,0,3,0.3333333333333333,0.08641975308641975,0.41975308641975306,0.95338161561068,0.5902777777777778,26,81,0.0003466606140136719,17,26,0.0002205371856689453,17,81,0.0004639625549316406,22,17,9.703636169433594e-05,A*
8,1.40625,1.0,0.3974609375,0,3,0.296875,0.0625,0.359375,0.8925597050284315,0.6339285714285714,22,64,0.0002703666687011719,15,36,0.0002627372741699219,15,64,0.0004138946533203125,20,15,0.0001323223114013672,A*
8,1.515625,1.0,0.531005859375,0,3,0.28125,0.125,0.40625,0.9984739154939537,0.6875,20,64,0.00024962425231933594,15,42,0.0003159046173095703,15,63,0.0003662109375,27,15,8.797645568847656e-05,A*
9,1.382716049382716,1.0,0.35970126505105937,0,3,0.2962962962962963,0.04938271604938271,0.345679012345679,0.8477436887580624,0.5625,23,81,0.0003612041473388672,16,34,0.00027251243591308594,16,80,0.0004363059997558594,24,17,9.703636169433594e-05,A*
3,1.5555555555555556,2.0,0.6913580246913581,0,3,0.4444444444444444,0.1111111111111111,0.5555555555555556,1.2148896539491203,0.9166666666666666,7,9,3.933906555175781e-05,6,9,4.673004150390625e-05,6,9,3.600120544433594e-05,6,5,2.193450927734375e-05,Greedy
3,1.1111111111111112,1.0,0.54320987654321,0,3,0.0,0.1111111111111111,0.1111111111111111,0.6837389058487535,0.6666666666666666,4,9,4.267692565917969e-05,4,8,4.7206878662109375e-05,4,8,3.0517578125e-05,6,5,1.9788742065429688e-05,UCS
5,1.36,1.0,0.4704,0,3,0.24,0.08,0.32,0.958944995575212,0.65,11,25,0.00010609626770019531,8,14,9.751319885253906e-05,8,25,0.00013446807861328125,11,9,4.482269287109375e-05,A*
6,1.3333333333333333,1.0,0.3888888888888889,0,3,0.25,0.05555555555555555,0.3055555555555556,0.8770020638589834,0.55,13,36,0.00017642974853515625,10,21,0.00015115737915039062,10,36,0.0001976490020751953,15,11,5.8650970458984375e-05,A*
6,1.4444444444444444,1.0,0.5246913580246915,0,3,0.25,0.1111111111111111,0.3611111111111111,0.991209699167541,0.6666666666666666,13,36,0.00017189979553222656,10,15,0.00011563301086425781,10,34,0.0002148151397705078,15,11,6.365776062011719e-05,A*
9,1.4074074074074074,1.0,0.3155006858710563,0,3,0.37037037037037035,0.024691358024691357,0.3950617283950617,0.823586632023509,0.5555555555555556,25,81,0.00036144256591796875,18,40,0.0003180503845214844,18,80,0.0004851818084716797,22,17,0.00011205673217773438,A*
6,1.2777777777777777,1.0,0.4228395061728395,0,3,0.1388888888888889,0.08333333333333333,0.2222222222222222,0.7965572215035623,0.5833333333333334,13,36,0.00017762184143066406,10,18,0.00013828277587890625,10,36,0.0002281665802001953,13,11,6.031990051269531e-05,A*
8,1.40625,1.0,0.4287109375,0,3,0.265625,0.078125,0.34375,0.9015663467033782,0.5982142857142857,20,64,0.0002791881561279297,14,31,0.00026535987854003906,14,63,0.00036072731018066406,24,15,8.893013000488281e-05,A*
10,1.53,1.0,0.5291000000000001,0,3,0.28,0.13,0.41000000000000003,0.9836525605521114,0.7333333333333333,24,100,0.0004329681396484375,21,77,0.0005764961242675781,21,99,0.0006191730499267578,25,19,0.00011610984802246094,A*
